Bairro;Preco_Real;Preco_Previsto;Erro_Absoluto
Laranjeiras, Rio de Janeiro, Brasil;500,0;447,0432794925662;52,95672050743377
Outros, Rio de Janeiro, Brasil;250,0;194,23231696633826;55,76768303366174
Ipanema, Rio de Janeiro, Brasil;364,0;463,509408110485;99,50940811048503
Leme, Rio de Janeiro, Brasil;360,0;603,7463708838409;243,74637088384088
Copacabana, Rio de Janeiro, Brasil;167,0;214,88824458874467;47,88824458874467
Ipanema, Rio de Janeiro, Brasil;184,0;277,51984188087107;93,51984188087107
Barra da Tijuca, Rio de Janeiro, Brasil;514,0;343,35865595270735;170,64134404729265
Copacabana, Rio de Janeiro, Brasil;228,0;297,1219584136741;69,12195841367412
Glória, Rio de Janeiro, Brasil;292,0;1139,6626197903406;847,6626197903406
Tijuca, Rio de Janeiro, Brasil;342,0;548,4591666666666;206,45916666666665
Outros, Rio de Janeiro, Brasil;228,0;669,9432142857142;441,94321428571425
Copacabana, Rio de Janeiro, Brasil;586,0;388,31088832876435;197,68911167123565
Ipanema, Rio de Janeiro, Brasil;1900,0;942,2529794395663;957,7470205604337
Vidigal, Rio de Janeiro, Brasil;632,0;370,83604134754137;261,16395865245863
Ipanema, Rio de Janeiro, Brasil;301,0;604,0568384984493;303,05683849844934
Copacabana, Rio de Janeiro, Brasil;2500,0;1336,055265920563;1163,944734079437
Jacarepaguá, Rio de Janeiro, Brasil;215,0;338,11224168292165;123,11224168292165
Flamengo, Rio de Janeiro, Brasil;179,0;399,5195405844156;220,5195405844156
Ipanema, Rio de Janeiro, Brasil;1061,0;981,5338794329817;79,46612056701827
Copacabana, Rio de Janeiro, Brasil;275,0;313,3248356731532;38,32483567315319
Laranjeiras, Rio de Janeiro, Brasil;299,0;739,3630714285714;440,3630714285714
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;464,0;310,2564082460655;153,74359175393448
Copacabana, Rio de Janeiro, Brasil;612,0;282,178131661901;329,821868338099
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;110,0;855,4899157509158;745,4899157509158
Copacabana, Rio de Janeiro, Brasil;489,0;589,9684211066512;100,96842110665125
Copacabana, Rio de Janeiro, Brasil;930,0;269,8326209840781;660,1673790159218
Copacabana, Rio de Janeiro, Brasil;134,0;238,64089171284897;104,64089171284897
Jacarepaguá, Rio de Janeiro, Brasil;736,0;2227,84;1491,8400000000001
Copacabana, Rio de Janeiro, Brasil;176,0;354,87260450690366;178,87260450690366
Laranjeiras, Rio de Janeiro, Brasil;1021,0;1243,8012280701755;222,8012280701755
Centro, Rio de Janeiro, Brasil;153,0;205,55527302264403;52,55527302264403
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;163,0;298,83907142857134;135,83907142857134
Copacabana, Rio de Janeiro, Brasil;1280,0;313,2084563572107;966,7915436427893
Outros, Rio de Janeiro, Brasil;248,0;239,14640641585774;8,85359358414226
Copacabana, Rio de Janeiro, Brasil;351,0;370,16444877368076;19,16444877368076
Copacabana, Rio de Janeiro, Brasil;343,0;313,2084563572107;29,791543642789293
Copacabana, Rio de Janeiro, Brasil;156,0;313,2084563572107;157,2084563572107
Jacarepaguá, Rio de Janeiro, Brasil;354,0;448,24871386452395;94,24871386452395
Santa Teresa, Rio de Janeiro, Brasil;238,0;530,7114104504391;292,7114104504391
Barra da Tijuca, Rio de Janeiro, Brasil;482,0;552,1159050978698;70,11590509786981
Outros, Rio de Janeiro, Brasil;177,0;223,0511919476894;46,051191947689404
Barra da Tijuca, Rio de Janeiro, Brasil;273,0;853,7528591686089;580,7528591686089
Flamengo, Rio de Janeiro, Brasil;450,0;267,82615609592574;182,17384390407426
Copacabana, Rio de Janeiro, Brasil;335,0;630,6915599291005;295,69155992910055
Centro, Rio de Janeiro, Brasil;1543,0;722,9621904761905;820,0378095238095
Ipanema, Rio de Janeiro, Brasil;710,0;1072,8235900675868;362,8235900675868
Centro, Rio de Janeiro, Brasil;297,0;244,79530126860013;52,20469873139987
Ipanema, Rio de Janeiro, Brasil;395,0;457,16192440558183;62,16192440558183
Leblon, Rio de Janeiro, Brasil;481,0;502,3931960658411;21,393196065841096
Laranjeiras, Rio de Janeiro, Brasil;259,0;390,07201518025323;131,07201518025323
Copacabana, Rio de Janeiro, Brasil;341,0;319,01382169489125;21,98617830510875
Barra da Tijuca, Rio de Janeiro, Brasil;242,0;359,9412002440772;117,94120024407721
Leblon, Rio de Janeiro, Brasil;310,0;502,3931960658411;192,3931960658411
Copacabana, Rio de Janeiro, Brasil;212,0;326,7273205307488;114,72732053074878
Ipanema, Rio de Janeiro, Brasil;337,0;457,16192440558183;120,16192440558183
Barra da Tijuca, Rio de Janeiro, Brasil;395,0;701,9135596297408;306,9135596297408
Leme, Rio de Janeiro, Brasil;423,0;703,854151653291;280,85415165329096
Copacabana, Rio de Janeiro, Brasil;205,0;231,19071390407225;26,190713904072254
Jacarepaguá, Rio de Janeiro, Brasil;213,0;448,24871386452395;235,24871386452395
Outros, Rio de Janeiro, Brasil;540,0;229,08949999999996;310,91050000000007
Leblon, Rio de Janeiro, Brasil;880,0;916,9344856831611;36,93448568316114
Ipanema, Rio de Janeiro, Brasil;571,0;246,30198217248574;324,69801782751426
Santa Teresa, Rio de Janeiro, Brasil;405,0;190,6801886724386;214,3198113275614
Centro, Rio de Janeiro, Brasil;1200,0;722,9621904761905;477,0378095238095
Botafogo, Rio de Janeiro, Brasil;193,0;282,0979304784603;89,09793047846028
Copacabana, Rio de Janeiro, Brasil;203,0;316,2787366861224;113,27873668612239
Copacabana, Rio de Janeiro, Brasil;234,0;319,01382169489125;85,01382169489125
Copacabana, Rio de Janeiro, Brasil;450,0;392,44940877854054;57,550591221459456
Outros, Rio de Janeiro, Brasil;883,0;308,45636761014526;574,5436323898548
Barra da Tijuca, Rio de Janeiro, Brasil;1679,0;3811,09;2132,09
Tijuca, Rio de Janeiro, Brasil;104,0;175,17699545469256;71,17699545469256
Santa Teresa, Rio de Janeiro, Brasil;161,0;244,96416739224523;83,96416739224523
Copacabana, Rio de Janeiro, Brasil;206,0;319,01382169489125;113,01382169489125
Copacabana, Rio de Janeiro, Brasil;209,0;316,2787366861224;107,27873668612239
Botafogo, Rio de Janeiro, Brasil;141,0;201,87586278585164;60,87586278585164
Vidigal, Rio de Janeiro, Brasil;544,0;607,3899848178138;63,3899848178138
Outros, Rio de Janeiro, Brasil;138,0;331,37641783618136;193,37641783618136
Leme, Rio de Janeiro, Brasil;500,0;198,93173412698417;301,06826587301583
Copacabana, Rio de Janeiro, Brasil;297,0;515,1789642567592;218,17896425675917
Centro, Rio de Janeiro, Brasil;136,0;239,50111883571765;103,50111883571765
Flamengo, Rio de Janeiro, Brasil;261,0;408,17290109890115;147,17290109890115
Copacabana, Rio de Janeiro, Brasil;263,0;319,01382169489125;56,01382169489125
Copacabana, Rio de Janeiro, Brasil;228,0;300,9981190476191;72,99811904761913
Centro, Rio de Janeiro, Brasil;116,0;240,89335340244546;124,89335340244546
Copacabana, Rio de Janeiro, Brasil;593,0;457,945;135,055
Jacarepaguá, Rio de Janeiro, Brasil;82,0;336,40980086580095;254,40980086580095
Gávea, Rio de Janeiro, Brasil;135,0;184,83216511266517;49,832165112665166
Botafogo, Rio de Janeiro, Brasil;212,0;249,62687698412697;37,626876984126966
Copacabana, Rio de Janeiro, Brasil;322,0;326,7273205307488;4,727320530748784
Santa Teresa, Rio de Janeiro, Brasil;144,0;172,2494998751594;28,249499875159387
Barra da Tijuca, Rio de Janeiro, Brasil;1856,0;531,8413756819829;1324,1586243180172
Botafogo, Rio de Janeiro, Brasil;313,0;281,4455731784555;31,554426821544496
Outros, Rio de Janeiro, Brasil;148,0;238,57028346249547;90,57028346249547
Copacabana, Rio de Janeiro, Brasil;192,0;370,16444877368076;178,16444877368076
Leblon, Rio de Janeiro, Brasil;537,0;407,44421076395224;129,55578923604776
Copacabana, Rio de Janeiro, Brasil;270,0;319,01382169489125;49,01382169489125
Copacabana, Rio de Janeiro, Brasil;142,0;238,64089171284897;96,64089171284897
Outros, Rio de Janeiro, Brasil;144,0;320,82318046444294;176,82318046444294
Ipanema, Rio de Janeiro, Brasil;631,0;1033,6073080808083;402,60730808080825
Copacabana, Rio de Janeiro, Brasil;273,0;307,0622915353926;34,0622915353926
Flamengo, Rio de Janeiro, Brasil;733,0;566,1652414529914;166,83475854700862
Ipanema, Rio de Janeiro, Brasil;233,0;514,3531217507993;281,35312175079935
Botafogo, Rio de Janeiro, Brasil;242,0;259,0240263106548;17,02402631065479
Tijuca, Rio de Janeiro, Brasil;119,0;175,17699545469256;56,17699545469256
Camorim, Rio de Janeiro, Brasil;149,0;230,33832875864334;81,33832875864334
Camorim, Rio de Janeiro, Brasil;144,0;349,6704643187275;205,6704643187275
Copacabana, Rio de Janeiro, Brasil;622,0;629,6027748939945;7,602774893994479
Barra da Tijuca, Rio de Janeiro, Brasil;309,0;443,089575982497;134,08957598249702
Jacarepaguá, Rio de Janeiro, Brasil;407,0;388,81195557334127;18,188044426658735
Barra da Tijuca, Rio de Janeiro, Brasil;415,0;479,71508871108193;64,71508871108193
Ipanema, Rio de Janeiro, Brasil;183,0;367,56554042335046;184,56554042335046
Jacarepaguá, Rio de Janeiro, Brasil;257,0;234,1276286883057;22,87237131169431
Leme, Rio de Janeiro, Brasil;969,0;603,7463708838409;365,2536291161591
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;379,0;433,17208679873636;54,17208679873636
Centro, Rio de Janeiro, Brasil;102,0;260,32670126200276;158,32670126200276
Outros, Rio de Janeiro, Brasil;165,0;261,00194327033006;96,00194327033006
Outros, Rio de Janeiro, Brasil;123,0;380,56786952385426;257,56786952385426
Copacabana, Rio de Janeiro, Brasil;158,0;313,3248356731532;155,3248356731532
Ipanema, Rio de Janeiro, Brasil;410,0;461,05747765170156;51,05747765170156
Laranjeiras, Rio de Janeiro, Brasil;1263,0;447,0432794925662;815,9567205074338
Botafogo, Rio de Janeiro, Brasil;235,0;259,0240263106548;24,02402631065479
Botafogo, Rio de Janeiro, Brasil;267,0;236,2766024531024;30,723397546897587
Copacabana, Rio de Janeiro, Brasil;79,0;267,6202958479424;188,62029584794237
Outros, Rio de Janeiro, Brasil;500,0;493,97118383629623;6,028816163703766
Botafogo, Rio de Janeiro, Brasil;3122,0;1681,5;1440,5
Copacabana, Rio de Janeiro, Brasil;282,0;313,3248356731532;31,32483567315319
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;407,0;433,17208679873636;26,17208679873636
Outros, Rio de Janeiro, Brasil;200,0;254,644884826679;54,644884826679004
São Conrado, Rio de Janeiro, Brasil;1420,0;842,0847879620383;577,9152120379617
Leme, Rio de Janeiro, Brasil;892,0;952,8366666666667;60,8366666666667
Copacabana, Rio de Janeiro, Brasil;1000,0;811,9160204795206;188,08397952047937
Outros, Rio de Janeiro, Brasil;180,0;261,00194327033006;81,00194327033006
Ipanema, Rio de Janeiro, Brasil;661,0;828,3639171458792;167,3639171458792
Santa Teresa, Rio de Janeiro, Brasil;360,0;502,24929040404044;142,24929040404044
Copacabana, Rio de Janeiro, Brasil;162,0;345,40420923520935;183,40420923520935
Santa Teresa, Rio de Janeiro, Brasil;68,0;302,72621750391477;234,72621750391477
Centro, Rio de Janeiro, Brasil;170,0;239,50111883571765;69,50111883571765
Botafogo, Rio de Janeiro, Brasil;144,0;297,30577626326334;153,30577626326334
Outros, Rio de Janeiro, Brasil;108,0;223,69236066281255;115,69236066281255
Barra da Tijuca, Rio de Janeiro, Brasil;541,0;854,3646769814721;313,36467698147214
Tijuca, Rio de Janeiro, Brasil;104,0;306,26556164097326;202,26556164097326
Barra da Tijuca, Rio de Janeiro, Brasil;905,0;497,2407892022149;407,7592107977851
Outros, Rio de Janeiro, Brasil;952,0;1657,0361904761905;705,0361904761905
Jacarepaguá, Rio de Janeiro, Brasil;1702,0;286,01176691338094;1415,988233086619
Copacabana, Rio de Janeiro, Brasil;240,0;313,3248356731532;73,32483567315319
Santa Teresa, Rio de Janeiro, Brasil;153,0;302,72621750391477;149,72621750391477
Botafogo, Rio de Janeiro, Brasil;371,0;297,30577626326334;73,69422373673666
Jacarepaguá, Rio de Janeiro, Brasil;283,0;683,6275476190477;400,62754761904773
Copacabana, Rio de Janeiro, Brasil;219,0;680,4116484033199;461,4116484033199
Outros, Rio de Janeiro, Brasil;4500,0;284,43847439186493;4215,561525608135
Barra da Tijuca, Rio de Janeiro, Brasil;171,0;389,87426039730633;218,87426039730633
Jacarepaguá, Rio de Janeiro, Brasil;272,0;379,3110826605635;107,3110826605635
Botafogo, Rio de Janeiro, Brasil;225,0;328,79190476190473;103,79190476190473
Jacarepaguá, Rio de Janeiro, Brasil;108,0;388,3263154795783;280,3263154795783
Barra da Tijuca, Rio de Janeiro, Brasil;1429,0;956,9468618048618;472,0531381951382
Glória, Rio de Janeiro, Brasil;380,0;240,90414747752237;139,09585252247763
Jacarepaguá, Rio de Janeiro, Brasil;225,0;370,8328222011315;145,83282220113148
Botafogo, Rio de Janeiro, Brasil;195,0;195,5062380952381;0,5062380952381034
Leblon, Rio de Janeiro, Brasil;404,0;875,8068638530194;471,8068638530194
Barra da Tijuca, Rio de Janeiro, Brasil;1600,0;1143,273449501014;456,72655049898594
Copacabana, Rio de Janeiro, Brasil;347,0;316,2787366861224;30,721263313877614
Outros, Rio de Janeiro, Brasil;113,0;224,14917002169167;111,14917002169167
Outros, Rio de Janeiro, Brasil;113,0;254,644884826679;141,644884826679
Copacabana, Rio de Janeiro, Brasil;390,0;388,31088832876435;1,6891116712356506
Centro, Rio de Janeiro, Brasil;237,0;199,97584124092654;37,02415875907346
Ipanema, Rio de Janeiro, Brasil;898,0;1315,9525307397282;417,9525307397282
Ipanema, Rio de Janeiro, Brasil;530,0;502,3558333333333;27,644166666666706
Jacarepaguá, Rio de Janeiro, Brasil;1391,0;1390,96;0,03999999999996362
Leme, Rio de Janeiro, Brasil;265,0;253,95950183150183;11,040498168498175
Copacabana, Rio de Janeiro, Brasil;255,0;319,01382169489125;64,01382169489125
Centro, Rio de Janeiro, Brasil;184,0;262,56519402819407;78,56519402819407
Copacabana, Rio de Janeiro, Brasil;144,0;313,2084563572107;169,2084563572107
Copacabana, Rio de Janeiro, Brasil;337,0;260,3771377511378;76,62286224886219
Copacabana, Rio de Janeiro, Brasil;266,0;526,7551438381188;260,7551438381188
Botafogo, Rio de Janeiro, Brasil;278,0;259,0240263106548;18,97597368934521
Copacabana, Rio de Janeiro, Brasil;199,0;313,3248356731532;114,32483567315319
Glória, Rio de Janeiro, Brasil;89,0;338,76333333333326;249,76333333333326
Ipanema, Rio de Janeiro, Brasil;500,0;367,56554042335046;132,43445957664954
Copacabana, Rio de Janeiro, Brasil;225,0;311,7014381055294;86,7014381055294
Santa Teresa, Rio de Janeiro, Brasil;297,0;216,72766666666664;80,27233333333336
Copacabana, Rio de Janeiro, Brasil;249,0;390,8827060885321;141,88270608853207
Copacabana, Rio de Janeiro, Brasil;204,0;535,4214427785284;331,42144277852844
Leblon, Rio de Janeiro, Brasil;368,0;834,5700530303031;466,57005303030314
Ipanema, Rio de Janeiro, Brasil;405,0;457,16192440558183;52,16192440558183
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;254,0;692,4318621797651;438,43186217976506
Copacabana, Rio de Janeiro, Brasil;836,0;630,6915599291005;205,30844007089945
Jacarepaguá, Rio de Janeiro, Brasil;253,0;379,3110826605635;126,3110826605635
Copacabana, Rio de Janeiro, Brasil;426,0;290,60481527093594;135,39518472906406
Copacabana, Rio de Janeiro, Brasil;499,0;264,528034813226;234,471965186774
Copacabana, Rio de Janeiro, Brasil;218,0;370,16444877368076;152,16444877368076
Barra da Tijuca, Rio de Janeiro, Brasil;612,0;956,9468618048618;344,9468618048618
Leblon, Rio de Janeiro, Brasil;460,0;407,44421076395224;52,55578923604776
Ipanema, Rio de Janeiro, Brasil;1445,0;2732,17;1287,17
Copacabana, Rio de Janeiro, Brasil;948,0;470,32856635600035;477,67143364399965
Santa Teresa, Rio de Janeiro, Brasil;1436,0;1742,07;306,06999999999994
Outros, Rio de Janeiro, Brasil;135,0;254,644884826679;119,644884826679
Botafogo, Rio de Janeiro, Brasil;222,0;414,741362978487;192,74136297848702
Outros, Rio de Janeiro, Brasil;1320,0;277,1375;1042,8625
Copacabana, Rio de Janeiro, Brasil;243,0;307,0622915353926;64,0622915353926
Copacabana, Rio de Janeiro, Brasil;538,0;319,01382169489125;218,98617830510875
Barra da Tijuca, Rio de Janeiro, Brasil;611,0;576,4056757575758;34,59432424242425
Botafogo, Rio de Janeiro, Brasil;485,0;767,6774898712398;282,6774898712398
Outros, Rio de Janeiro, Brasil;2448,0;799,8687261904762;1648,131273809524
Copacabana, Rio de Janeiro, Brasil;168,0;354,87260450690366;186,87260450690366
Lagoa, Rio de Janeiro, Brasil;1000,0;669,4236256184608;330,57637438153915
Copacabana, Rio de Janeiro, Brasil;196,0;313,3248356731532;117,32483567315319
Copacabana, Rio de Janeiro, Brasil;379,0;574,4719100529101;195,47191005291006
Santa Teresa, Rio de Janeiro, Brasil;255,0;339,15586904761915;84,15586904761915
São Conrado, Rio de Janeiro, Brasil;250,0;163,3490475219225;86,6509524780775
Ipanema, Rio de Janeiro, Brasil;420,0;991,8078145743146;571,8078145743146
Laranjeiras, Rio de Janeiro, Brasil;342,0;333,03727489177487;8,96272510822513
Copacabana, Rio de Janeiro, Brasil;198,0;388,31088832876435;190,31088832876435
Ipanema, Rio de Janeiro, Brasil;650,0;457,16192440558183;192,83807559441817
Copacabana, Rio de Janeiro, Brasil;270,0;313,3248356731532;43,32483567315319
Copacabana, Rio de Janeiro, Brasil;585,0;306,9317404884663;278,0682595115337
São Conrado, Rio de Janeiro, Brasil;750,0;967,5730400477145;217,57304004771447
Barra da Tijuca, Rio de Janeiro, Brasil;540,0;792,0408448409299;252,04084484092994
Glória, Rio de Janeiro, Brasil;273,0;279,13919612257854;6,139196122578539
Leblon, Rio de Janeiro, Brasil;973,0;518,218169627642;454,78183037235794
Leme, Rio de Janeiro, Brasil;276,0;391,4048165326257;115,40481653262572
Copacabana, Rio de Janeiro, Brasil;273,0;307,0622915353926;34,0622915353926
Centro, Rio de Janeiro, Brasil;133,0;200,0802068067678;67,08020680676779
Centro, Rio de Janeiro, Brasil;270,0;185,44537301587297;84,55462698412703
Copacabana, Rio de Janeiro, Brasil;2469,0;1590,0668412698415;878,9331587301585
Copacabana, Rio de Janeiro, Brasil;2000,0;1336,055265920563;663,944734079437
Camorim, Rio de Janeiro, Brasil;222,0;349,6704643187275;127,67046431872751
Ipanema, Rio de Janeiro, Brasil;408,0;461,05747765170156;53,05747765170156
Glória, Rio de Janeiro, Brasil;4500,0;603,6373055555555;3896,3626944444445
Copacabana, Rio de Janeiro, Brasil;230,0;319,01382169489125;89,01382169489125
Copacabana, Rio de Janeiro, Brasil;600,0;1553,4233333333334;953,4233333333334
Leme, Rio de Janeiro, Brasil;1518,0;1154,6126666666667;363,38733333333334
Jacarepaguá, Rio de Janeiro, Brasil;191,0;338,11224168292165;147,11224168292165
Outros, Rio de Janeiro, Brasil;167,0;254,644884826679;87,644884826679
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;719,0;593,0900476190476;125,9099523809524
Ipanema, Rio de Janeiro, Brasil;483,0;251,02623569404463;231,97376430595537
Outros, Rio de Janeiro, Brasil;227,0;239,14640641585774;12,14640641585774
Copacabana, Rio de Janeiro, Brasil;204,0;311,7014381055294;107,7014381055294
Botafogo, Rio de Janeiro, Brasil;282,0;311,4640418470419;29,464041847041926
Botafogo, Rio de Janeiro, Brasil;336,0;400,2325;64,23250000000002
Copacabana, Rio de Janeiro, Brasil;422,0;319,01382169489125;102,98617830510875
Barra da Tijuca, Rio de Janeiro, Brasil;1334,0;998,02;335,98
Botafogo, Rio de Janeiro, Brasil;1500,0;446,4491269841269;1053,550873015873
Laranjeiras, Rio de Janeiro, Brasil;224,0;238,9965555555556;14,996555555555602
Vidigal, Rio de Janeiro, Brasil;365,0;370,22843831168836;5,228438311688365
Ipanema, Rio de Janeiro, Brasil;273,0;457,16192440558183;184,16192440558183
Copacabana, Rio de Janeiro, Brasil;252,0;316,2787366861224;64,27873668612239
Centro, Rio de Janeiro, Brasil;141,0;233,0343168300318;92,0343168300318
Botafogo, Rio de Janeiro, Brasil;202,0;236,2766024531024;34,27660245310241
Outros, Rio de Janeiro, Brasil;167,0;261,00194327033006;94,00194327033006
Outros, Rio de Janeiro, Brasil;598,0;400,191646103896;197,808353896104
Outros, Rio de Janeiro, Brasil;171,0;308,45636761014526;137,45636761014526
Barra da Tijuca, Rio de Janeiro, Brasil;1415,0;863,4464045105217;551,5535954894783
Ipanema, Rio de Janeiro, Brasil;930,0;728,0331209434626;201,96687905653744
Copacabana, Rio de Janeiro, Brasil;630,0;307,0622915353926;322,9377084646074
Copacabana, Rio de Janeiro, Brasil;300,0;313,3248356731532;13,324835673153189
Copacabana, Rio de Janeiro, Brasil;240,0;319,01382169489125;79,01382169489125
Laranjeiras, Rio de Janeiro, Brasil;2226,0;2605,21;379,21000000000004
Copacabana, Rio de Janeiro, Brasil;737,0;677,7349356016975;59,26506439830246
Vidigal, Rio de Janeiro, Brasil;274,0;1058,9015851827912;784,9015851827912
Centro, Rio de Janeiro, Brasil;179,0;227,2288400468653;48,22884004686529
Barra da Tijuca, Rio de Janeiro, Brasil;1200,0;745,968063591359;454,03193640864095
Copacabana, Rio de Janeiro, Brasil;264,0;470,32856635600035;206,32856635600035
Copacabana, Rio de Janeiro, Brasil;380,0;872,1367627816719;492,1367627816719
Outros, Rio de Janeiro, Brasil;197,0;261,00194327033006;64,00194327033006
Ipanema, Rio de Janeiro, Brasil;295,0;461,05747765170156;166,05747765170156
Jacarepaguá, Rio de Janeiro, Brasil;525,0;439,250165549118;85,74983445088202
Botafogo, Rio de Janeiro, Brasil;228,0;297,30577626326334;69,30577626326334
Leblon, Rio de Janeiro, Brasil;427,0;512,6704072857389;85,67040728573886
Copacabana, Rio de Janeiro, Brasil;225,0;313,3248356731532;88,32483567315319
Copacabana, Rio de Janeiro, Brasil;325,0;307,8021428571429;17,197857142857117
Ipanema, Rio de Janeiro, Brasil;394,0;1009,4717973874202;615,4717973874202
Catete, Rio de Janeiro, Brasil;450,0;273,765411976912;176,234588023088
Barra da Tijuca, Rio de Janeiro, Brasil;345,0;343,35865595270735;1,6413440472926482
Vidigal, Rio de Janeiro, Brasil;241,0;479,6234409022348;238,6234409022348
Copacabana, Rio de Janeiro, Brasil;252,0;316,2787366861224;64,27873668612239
Camorim, Rio de Janeiro, Brasil;190,0;264,49940039733866;74,49940039733866
Botafogo, Rio de Janeiro, Brasil;322,0;297,30577626326334;24,69422373673666
Camorim, Rio de Janeiro, Brasil;386,0;349,6704643187275;36,32953568127249
Leme, Rio de Janeiro, Brasil;75,0;156,15354761904763;81,15354761904763
Copacabana, Rio de Janeiro, Brasil;194,0;313,3248356731532;119,32483567315319
Copacabana, Rio de Janeiro, Brasil;201,0;319,01382169489125;118,01382169489125
Flamengo, Rio de Janeiro, Brasil;350,0;591,8129177489178;241,8129177489178
Copacabana, Rio de Janeiro, Brasil;656,0;313,2084563572107;342,7915436427893
Ipanema, Rio de Janeiro, Brasil;4415,0;1072,8235900675868;3342,176409932413
Outros, Rio de Janeiro, Brasil;165,0;224,14917002169167;59,149170021691674
Copacabana, Rio de Janeiro, Brasil;206,0;354,87260450690366;148,87260450690366
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;141,0;242,61094831483354;101,61094831483354
Outros, Rio de Janeiro, Brasil;1712,0;780,2957380952382;931,7042619047618
Barra da Tijuca, Rio de Janeiro, Brasil;369,0;679,4015408740491;310,40154087404915
Ipanema, Rio de Janeiro, Brasil;582,0;457,16192440558183;124,83807559441817
Barra da Tijuca, Rio de Janeiro, Brasil;423,0;389,87426039730633;33,12573960269367
Ipanema, Rio de Janeiro, Brasil;453,0;1072,8235900675868;619,8235900675868
Copacabana, Rio de Janeiro, Brasil;510,0;383,17814852868446;126,82185147131554
Glória, Rio de Janeiro, Brasil;244,0;279,13919612257854;35,13919612257854
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;158,0;459,19860017270315;301,19860017270315
Outros, Rio de Janeiro, Brasil;405,0;697,1702976190477;292,1702976190477
Ipanema, Rio de Janeiro, Brasil;460,0;472,3509737475757;12,350973747575722
Outros, Rio de Janeiro, Brasil;783,0;1876,702666666667;1093,702666666667
Copacabana, Rio de Janeiro, Brasil;540,0;537,4312838827839;2,568716117216127
Botafogo, Rio de Janeiro, Brasil;1520,0;790,0098535631037;729,9901464368963
Copacabana, Rio de Janeiro, Brasil;194,0;319,01382169489125;125,01382169489125
Ipanema, Rio de Janeiro, Brasil;469,0;394,30977318254963;74,69022681745037
Copacabana, Rio de Janeiro, Brasil;221,0;319,01382169489125;98,01382169489125
Copacabana, Rio de Janeiro, Brasil;200,0;307,0622915353926;107,0622915353926
Ipanema, Rio de Janeiro, Brasil;371,0;461,05747765170156;90,05747765170156
Ipanema, Rio de Janeiro, Brasil;2230,0;1239,6203485194985;990,3796514805015
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;700,0;494,08086489640414;205,91913510359586
Centro, Rio de Janeiro, Brasil;111,0;105,11988961038963;5,8801103896103655
Ipanema, Rio de Janeiro, Brasil;1500,0;1622,946383172542;122,94638317254203
Leblon, Rio de Janeiro, Brasil;986,0;916,9344856831611;69,06551431683886
Copacabana, Rio de Janeiro, Brasil;363,0;497,72492312691134;134,72492312691134
Copacabana, Rio de Janeiro, Brasil;348,0;589,9684211066512;241,96842110665125
Ipanema, Rio de Janeiro, Brasil;249,0;300,1409425059879;51,14094250598788
Copacabana, Rio de Janeiro, Brasil;185,0;269,8326209840781;84,83262098407812
Outros, Rio de Janeiro, Brasil;2130,0;1278,7251666666666;851,2748333333334
Jacarepaguá, Rio de Janeiro, Brasil;300,0;393,8331926666067;93,83319266660669
Vidigal, Rio de Janeiro, Brasil;487,0;292,2511092735554;194,74889072644459
Copacabana, Rio de Janeiro, Brasil;180,0;307,0622915353926;127,0622915353926
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;386,0;641,0176561150467;255,01765611504675
Laranjeiras, Rio de Janeiro, Brasil;120,0;425,81286030636034;305,81286030636034
Glória, Rio de Janeiro, Brasil;150,0;219,26296669996674;69,26296669996674
Centro, Rio de Janeiro, Brasil;169,0;239,50111883571765;70,50111883571765
Copacabana, Rio de Janeiro, Brasil;218,0;248,0540694104774;30,05406941047741
Barra da Tijuca, Rio de Janeiro, Brasil;258,0;403,0030479919492;145,0030479919492
Santa Teresa, Rio de Janeiro, Brasil;350,0;270,7268829900841;79,2731170099159
Copacabana, Rio de Janeiro, Brasil;625,0;1336,055265920563;711,055265920563
Santa Teresa, Rio de Janeiro, Brasil;87,0;153,27666666666667;66,27666666666667
Copacabana, Rio de Janeiro, Brasil;339,0;269,8326209840781;69,16737901592188
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;370,0;242,61094831483354;127,38905168516646
Outros, Rio de Janeiro, Brasil;122,0;254,644884826679;132,644884826679
Leblon, Rio de Janeiro, Brasil;268,0;512,6704072857389;244,67040728573886
Jacarepaguá, Rio de Janeiro, Brasil;289,0;749,0566820936376;460,0566820936376
Outros, Rio de Janeiro, Brasil;285,0;1273,3246666666666;988,3246666666666
Laranjeiras, Rio de Janeiro, Brasil;188,0;521,1766979949875;333,17669799498753
Copacabana, Rio de Janeiro, Brasil;210,0;370,16444877368076;160,16444877368076
Copacabana, Rio de Janeiro, Brasil;400,0;370,16444877368076;29,83555122631924
Outros, Rio de Janeiro, Brasil;160,0;194,23231696633826;34,23231696633826
